A_exp	F_exp	Mean_std
3.408	3.408	1.08981863994
3.408	3.457	1.12467713592
3.408	3.506	1.13053578099
3.408	3.556	1.16132085136
3.408	3.605	1.16457374202
3.408	3.654	1.18233284115
3.408	3.704	1.20886424346
3.408	3.753	1.22927237061
3.408	3.803	1.2626225426
3.408	3.852	1.26740702631
3.408	3.901	1.29601715515
3.408	3.951	1.31390151977
3.408	4	1.32731499884

3.457	0.1	1.73498792354
3.457	0.1494	1.68534103957
3.457	0.1987	1.62520211253
3.457	0.2481	1.56588132206
3.457	0.2975	1.50023575594
3.457	0.3468	1.42605727856
3.457	0.3962	1.35432267889
3.457	0.4456	1.27521648352
3.457	0.4949	1.21260827126
3.457	0.5443	1.14464180238
3.457	0.5937	1.09531838759
3.457	0.643	1.02932826927
3.457	0.6924	0.97000276249
3.457	0.7418	0.914949188276
3.457	0.7911	0.870763674205
3.457	0.8405	0.809428471455
3.457	0.8899	0.740259125373
3.457	0.9392	0.693107437162
3.457	0.9886	0.645244946727
3.457	1.038	0.577376870461
3.457	1.087	0.539737988334
3.457	1.137	0.500215849348
3.457	1.186	0.443071366036
3.457	1.235	0.41952002615
3.457	1.285	0.364695082933
3.457	1.334	0.323226517938
3.457	1.384	0.288306105274
3.457	1.433	0.253342316862
3.457	1.482	0.222656408772
3.457	1.532	0.195664433886
3.457	1.581	0.169453735854
3.457	1.63	0.155878730088
3.457	1.68	0.154153411666
3.457	1.729	0.162986907836
3.457	1.778	0.176906183842
3.457	1.828	0.200243421985
3.457	1.877	0.211343569239
3.457	1.927	0.232770498923
3.457	1.976	0.264360722003
3.457	2.025	0.303311350951
3.457	2.075	0.34209858891
3.457	2.124	0.362146128328
3.457	2.173	0.388816426729
3.457	2.223	0.410936562531
3.457	2.272	0.441374234983
3.457	2.322	0.48378037026
3.457	2.371	0.498237125492
3.457	2.42	0.536372818484
3.457	2.47	0.564720663307
3.457	2.519	0.593636137079
3.457	2.568	0.616660878169
3.457	2.618	0.65655300375
3.457	2.667	0.673751305461
3.457	2.716	0.710266861003
3.457	2.766	0.739412191442
3.457	2.815	0.765344789416
3.457	2.865	0.780658204049
3.457	2.914	0.816456933851
3.457	2.963	0.833482835373
3.457	3.013	0.866589616039
3.457	3.062	0.881299078808
3.457	3.111	0.91634933864
3.457	3.161	0.941136500538
3.457	3.21	0.955765216567
3.457	3.259	0.984216809634
3.457	3.309	0.99465074606
3.457	3.358	1.00898669444
3.457	3.408	1.03012030243
3.457	3.457	1.06906097138
3.457	3.506	1.12467713592
3.457	3.556	1.13053578099
3.457	3.605	1.16132085136
3.457	3.654	1.16457374202
3.457	3.704	1.18233284115
3.457	3.753	1.20340798819
3.457	3.803	1.22927237061
3.457	3.852	1.26249401173
3.457	3.901	1.26740702631
3.457	3.951	1.29601715515
3.457	4	1.31271981205

3.506	0.1	1.73498792354
3.506	0.1494	1.68534103957
3.506	0.1987	1.63245096447
3.506	0.2481	1.56588132206
3.506	0.2975	1.50388411698
3.506	0.3468	1.43698005439
3.506	0.3962	1.3555849689
3.506	0.4456	1.28858075394
3.506	0.4949	1.22467701522
3.506	0.5443	1.15749356338
3.506	0.5937	1.10323887717
3.506	0.643	1.03856753429
3.506	0.6924	0.983050961196
3.506	0.7418	0.926873923653
3.506	0.7911	0.881869117101
3.506	0.8405	0.821888699403
3.506	0.8899	0.744357757347
3.506	0.9392	0.703855048019
3.506	0.9886	0.654270994938
3.506	1.038	0.608298160167
3.506	1.087	0.547166371541
3.506	1.137	0.512990165763
3.506	1.186	0.454969745869
3.506	1.235	0.425723455364
3.506	1.285	0.378923404642
3.506	1.334	0.341678726138
3.506	1.384	0.298844079766
3.506	1.433	0.264040443331
3.506	1.482	0.236342368964
3.506	1.532	0.202034015341
3.506	1.581	0.175012866569
3.506	1.63	0.159905759398
3.506	1.68	0.15278792777
3.506	1.729	0.15679806277
3.506	1.778	0.170080521916
3.506	1.828	0.188181415912
3.506	1.877	0.204445739779
3.506	1.927	0.22173502566
3.506	1.976	0.247982743314
3.506	2.025	0.291482468375
3.506	2.075	0.310647570727
3.506	2.124	0.353946175521
3.506	2.173	0.368288855944
3.506	2.223	0.392657586067
3.506	2.272	0.425817056468
3.506	2.322	0.447584500286
3.506	2.371	0.487518028877
3.506	2.42	0.505764126857
3.506	2.47	0.549391681222
3.506	2.519	0.577752574872
3.506	2.568	0.598069205078
3.506	2.618	0.617939847614
3.506	2.667	0.662528399287
3.506	2.716	0.695887711552
3.506	2.766	0.711999564876
3.506	2.815	0.748271789084
3.506	2.865	0.773817130953
3.506	2.914	0.798259044474
3.506	2.963	0.822161287312
3.506	3.013	0.833482835373
3.506	3.062	0.874786276517
3.506	3.111	0.8952522466
3.506	3.161	0.91634933864
3.506	3.21	0.941659540401
3.506	3.259	0.955765216567
3.506	3.309	0.984216809634
3.506	3.358	0.99465074606
3.506	3.408	1.0089492625
3.506	3.457	1.03012030243
3.506	3.506	1.08877822029
3.506	3.556	1.12374723868
3.506	3.605	1.13053578099
3.506	3.654	1.15035851144
3.506	3.704	1.16561175507
3.506	3.753	1.18142124677
3.506	3.803	1.20340798819
3.506	3.852	1.22699490983
3.506	3.901	1.25852856479
3.506	3.951	1.26458122863
3.506	4	1.29138282715

3.556	0.1	1.73887226886
3.556	0.1494	1.68662132249
3.556	0.1987	1.64123540576
3.556	0.2481	1.56829432246
3.556	0.2975	1.51625477336
3.556	0.3468	1.44151687747
3.556	0.3962	1.36422443661
3.556	0.4456	1.29325772589
3.556	0.4949	1.22802746626
3.556	0.5443	1.15919522999
3.556	0.5937	1.1071284826
3.556	0.643	1.05142940827
3.556	0.6924	0.998662645433
3.556	0.7418	0.934197902323
3.556	0.7911	0.883872041263
3.556	0.8405	0.845373003139
3.556	0.8899	0.748645801573
3.556	0.9392	0.717077944607
3.556	0.9886	0.673433131652
3.556	1.038	0.623577906458
3.556	1.087	0.557469631299
3.556	1.137	0.522711081013
3.556	1.186	0.464328682713
3.556	1.235	0.434393215555
3.556	1.285	0.395106864388
3.556	1.334	0.356613378122
3.556	1.384	0.314246766837
3.556	1.433	0.277755679826
3.556	1.482	0.24301327117
3.556	1.532	0.221711672888
3.556	1.581	0.183337963333
3.556	1.63	0.165519582152
3.556	1.68	0.155669870585
3.556	1.729	0.154153411666
3.556	1.778	0.162986907836
3.556	1.828	0.175683048441
3.556	1.877	0.189667645239
3.556	1.927	0.209505079107
3.556	1.976	0.232770498923
3.556	2.025	0.259102931096
3.556	2.075	0.296194461532
3.556	2.124	0.321840361012
3.556	2.173	0.354814641513
3.556	2.223	0.382835387132
3.556	2.272	0.408481211512
3.556	2.322	0.429501347049
3.556	2.371	0.479359409108
3.556	2.42	0.489277321046
3.556	2.47	0.516358470416
3.556	2.519	0.552039953065
3.556	2.568	0.587459908563
3.556	2.618	0.608736341426
3.556	2.667	0.65073398291
3.556	2.716	0.663975506681
3.556	2.766	0.696212061657
3.556	2.815	0.718390839173
3.556	2.865	0.752841048265
3.556	2.914	0.773844008782
3.556	2.963	0.807462148609
3.556	3.013	0.822325549981
3.556	3.062	0.843518304385
3.556	3.111	0.874786276517
3.556	3.161	0.899665858363
3.556	3.21	0.91634933864
3.556	3.259	0.941659540401
3.556	3.309	0.958552072861
3.556	3.358	0.984466532806
3.556	3.408	0.99465074606
3.556	3.457	1.0089492625
3.556	3.506	1.03361927441
3.556	3.556	1.08096314642
3.556	3.605	1.12374723868
3.556	3.654	1.13053578099
3.556	3.704	1.15035851144
3.556	3.753	1.16561175507
3.556	3.803	1.17704599416
3.556	3.852	1.19914763336
3.556	3.901	1.22302441071
3.556	3.951	1.25627900956
3.556	4	1.26432007818

3.605	0.1	1.73887226886
3.605	0.1494	1.69026994118
3.605	0.1987	1.64123540576
3.605	0.2481	1.57479504285
3.605	0.2975	1.52239440987
3.605	0.3468	1.45331589235
3.605	0.3962	1.38310248528
3.605	0.4456	1.31903600339
3.605	0.4949	1.23878968891
3.605	0.5443	1.17420303965
3.605	0.5937	1.11979362496
3.605	0.643	1.06128308639
3.605	0.6924	1.00623100435
3.605	0.7418	0.954954921758
3.605	0.7911	0.897231560579
3.605	0.8405	0.854305424374
3.605	0.8899	0.799531711206
3.605	0.9392	0.724256383962
3.605	0.9886	0.682710576286
3.605	1.038	0.633022692199
3.605	1.087	0.576849539566
3.605	1.137	0.538698112736
3.605	1.186	0.500215849348
3.605	1.235	0.443071366036
3.605	1.285	0.41952002615
3.605	1.334	0.367489050789
3.605	1.384	0.326307061602
3.605	1.433	0.295249822533
3.605	1.482	0.261915117303
3.605	1.532	0.234190782751
3.605	1.581	0.201060813292
3.605	1.63	0.173005428599
3.605	1.68	0.158128702866
3.605	1.729	0.152710812449
3.605	1.778	0.15679806277
3.605	1.828	0.168957129694
3.605	1.877	0.185384648113
3.605	1.927	0.201966748922
3.605	1.976	0.21721090899
3.605	2.025	0.244336911276
3.605	2.075	0.28361487547
3.605	2.124	0.303311350951
3.605	2.173	0.351526132009
3.605	2.223	0.365154142939
3.605	2.272	0.388816426729
3.605	2.322	0.410936562531
3.605	2.371	0.441374234983
3.605	2.42	0.48378037026
3.605	2.47	0.498237125492
3.605	2.519	0.535180136797
3.605	2.568	0.559151605305
3.605	2.618	0.593636137079
3.605	2.667	0.610761336673
3.605	2.716	0.651545986757
3.605	2.766	0.668792770312
3.605	2.815	0.701683708277
3.605	2.865	0.725083834571
3.605	2.914	0.757131035249
3.605	2.963	0.776962943706
3.605	3.013	0.807462148609
3.605	3.062	0.822544973218
3.605	3.111	0.85641147325
3.605	3.161	0.874786276517
3.605	3.21	0.904627291995
3.605	3.259	0.926645702158
3.605	3.309	0.944771251012
3.605	3.358	0.962333236943
3.605	3.408	0.984466532806
3.605	3.457	0.995412067306
3.605	3.506	1.0089492625
3.605	3.556	1.03361927441
3.605	3.605	1.08117502421
3.605	3.654	1.12374723868
3.605	3.704	1.13053578099
3.605	3.753	1.15035851144
3.605	3.803	1.16561175507
3.605	3.852	1.17704599416
3.605	3.901	1.19914763336
3.605	3.951	1.21620545082
3.605	4	1.25627900956

3.654	0.1	1.73939511779
3.654	0.1494	1.69041573885
3.654	0.1987	1.64583470057
3.654	0.2481	1.57682443836
3.654	0.2975	1.52274180077
3.654	0.3468	1.45613718544
3.654	0.3962	1.38423726037
3.654	0.4456	1.32419845322
3.654	0.4949	1.25064787537
3.654	0.5443	1.18930702474
3.654	0.5937	1.12337494282
3.654	0.643	1.07848933449
3.654	0.6924	1.01091784309
3.654	0.7418	0.964092851778
3.654	0.7911	0.909241436147
3.654	0.8405	0.866883509728
3.654	0.8899	0.806902355839
3.654	0.9392	0.742023667058
3.654	0.9886	0.701741435091
3.654	1.038	0.651605524003
3.654	1.087	0.598734288392
3.654	1.137	0.542558213717
3.654	1.186	0.512990165763
3.654	1.235	0.454969745869
3.654	1.285	0.428683185473
3.654	1.334	0.383242585559
3.654	1.384	0.34865051194
3.654	1.433	0.30798111925
3.654	1.482	0.273498590028
3.654	1.532	0.236641767807
3.654	1.581	0.211776055724
3.654	1.63	0.182427453729
3.654	1.68	0.165519582152
3.654	1.729	0.155669870585
3.654	1.778	0.154153411666
3.654	1.828	0.162986907836
3.654	1.877	0.175683048441
3.654	1.927	0.189667645239
3.654	1.976	0.209505079107
3.654	2.025	0.229759429534
3.654	2.075	0.258102799875
3.654	2.124	0.296194461532
3.654	2.173	0.315918534338
3.654	2.223	0.353946175521
3.654	2.272	0.372058639187
3.654	2.322	0.398475680888
3.654	2.371	0.425817056468
3.654	2.42	0.447584500286
3.654	2.47	0.487518028877
3.654	2.519	0.505764126857
3.654	2.568	0.549347327385
3.654	2.618	0.569846894346
3.654	2.667	0.593636137079
3.654	2.716	0.616660878169
3.654	2.766	0.65655300375
3.654	2.815	0.670317282775
3.654	2.865	0.707877612498
3.654	2.914	0.72812109011
3.654	2.963	0.762066397907
3.654	3.013	0.77887905274
3.654	3.062	0.807641342353
3.654	3.111	0.827045938531
3.654	3.161	0.862346323289
3.654	3.21	0.874786276517
3.654	3.259	0.909911373676
3.654	3.309	0.926645702158
3.654	3.358	0.944771251012
3.654	3.408	0.962333236943
3.654	3.457	0.984466532806
3.654	3.506	0.995412067306
3.654	3.556	1.01123511758
3.654	3.605	1.03361927441
3.654	3.654	1.06641711425
3.654	3.704	1.12292795324
3.654	3.753	1.13053578099
3.654	3.803	1.15035851144
3.654	3.852	1.16561175507
3.654	3.901	1.17704599416
3.654	3.951	1.19629937057
3.654	4	1.21430174449

3.704	0.1	1.73939511779
3.704	0.1494	1.69489067513
3.704	0.1987	1.64729287495
3.704	0.2481	1.58783877073
3.704	0.2975	1.52457924864
3.704	0.3468	1.45831652655
3.704	0.3962	1.3934289451
3.704	0.4456	1.32601551348
3.704	0.4949	1.25972250954
3.704	0.5443	1.19076228661
3.704	0.5937	1.13568625722
3.704	0.643	1.0872046749
3.704	0.6924	1.02087912806
3.704	0.7418	0.97000276249
3.704	0.7911	0.921018083873
3.704	0.8405	0.873086943875
3.704	0.8899	0.820908642195
3.704	0.9392	0.744357757347
3.704	0.9886	0.703855048019
3.704	1.038	0.66113055969
3.704	1.087	0.613811408121
3.704	1.137	0.549705724905
3.704	1.186	0.522711081013
3.704	1.235	0.464328682713
3.704	1.285	0.436327685535
3.704	1.334	0.395845140289
3.704	1.384	0.361260669195
3.704	1.433	0.319273662784
3.704	1.482	0.288306105274
3.704	1.532	0.259266386257
3.704	1.581	0.232489944682
3.704	1.63	0.199171190681
3.704	1.68	0.172541479038
3.704	1.729	0.158128702866
3.704	1.778	0.152710812449
3.704	1.828	0.15679806277
3.704	1.877	0.168957129694
3.704	1.927	0.185384648113
3.704	1.976	0.200243421985
3.704	2.025	0.211647393661
3.704	2.075	0.241053229301
3.704	2.124	0.269478436126
3.704	2.173	0.303311350951
3.704	2.223	0.34209858891
3.704	2.272	0.362146128328
3.704	2.322	0.384663044692
3.704	2.371	0.408481211512
3.704	2.42	0.429501347049
3.704	2.47	0.479359409108
3.704	2.519	0.489277321046
3.704	2.568	0.513436001961
3.704	2.618	0.551212339533
3.704	2.667	0.577834615984
3.704	2.716	0.598069205078
3.704	2.766	0.617939847614
3.704	2.815	0.658827411424
3.704	2.865	0.673751305461
3.704	2.914	0.710266861003
3.704	2.963	0.739412191442
3.704	3.013	0.762066397907
3.704	3.062	0.77887905274
3.704	3.111	0.813997957842
3.704	3.161	0.827303641706
3.704	3.21	0.862346323289
3.704	3.259	0.875212051505
3.704	3.309	0.910926051279
3.704	3.358	0.932046878381
3.704	3.408	0.944771251012
3.704	3.457	0.962333236943
3.704	3.506	0.986144901288
3.704	3.556	0.995412067306
3.704	3.605	1.01123511758
3.704	3.654	1.03361927441
3.704	3.704	1.07827549099
3.704	3.753	1.12292795324
3.704	3.803	1.13053578099
3.704	3.852	1.14630454335
3.704	3.901	1.16561175507
3.704	3.951	1.17646808601
3.704	4	1.18466774795

3.753	0.1	1.74560466339
3.753	0.1494	1.69713634943
3.753	0.1987	1.65426115114
3.753	0.2481	1.5900450543
3.753	0.2975	1.52847736393
3.753	0.3468	1.46223434668
3.753	0.3962	1.41229473439
3.753	0.4456	1.33608200977
3.753	0.4949	1.26603561907
3.753	0.5443	1.20546716443
3.753	0.5937	1.14025688287
3.753	0.643	1.09531838759
3.753	0.6924	1.03642738598
3.753	0.7418	0.983050961196
3.753	0.7911	0.926923462449
3.753	0.8405	0.883872041263
3.753	0.8899	0.840705998063
3.753	0.9392	0.748645801573
3.753	0.9886	0.717107175723
3.753	1.038	0.67462392914
3.753	1.087	0.633022692199
3.753	1.137	0.565450156311
3.753	1.186	0.5366430642
3.753	1.235	0.500215849348
3.753	1.285	0.443071366036
3.753	1.334	0.421048262072
3.753	1.384	0.369548206657
3.753	1.433	0.335872238174
3.753	1.482	0.298844079766
3.753	1.532	0.264040443331
3.753	1.581	0.236342368964
3.753	1.63	0.209191676406
3.753	1.68	0.182427453729
3.753	1.729	0.165519582152
3.753	1.778	0.153254887918
3.753	1.828	0.154153411666
3.753	1.877	0.162986907836
3.753	1.927	0.17407772095
3.753	1.976	0.189667645239
3.753	2.025	0.206219994333
3.753	2.075	0.227745530141
3.753	2.124	0.258102799875
3.753	2.173	0.292376330199
3.753	2.223	0.312535575791
3.753	2.272	0.353946175521
3.753	2.322	0.368288855944
3.753	2.371	0.392401428853
3.753	2.42	0.410936562531
3.753	2.47	0.441374234983
3.753	2.519	0.48378037026
3.753	2.568	0.497463767364
3.753	2.618	0.525332432982
3.753	2.667	0.557325786619
3.753	2.716	0.591362430204
3.753	2.766	0.608736341426
3.753	2.815	0.65073398291
3.753	2.865	0.663975506681
3.753	2.914	0.696212061657
3.753	2.963	0.713469081088
3.753	3.013	0.746448428465
3.753	3.062	0.773817130953
3.753	3.111	0.780658204049
3.753	3.161	0.815007991638
3.753	3.21	0.832952599432
3.753	3.259	0.862346323289
3.753	3.309	0.878960005612
3.753	3.358	0.910926051279
3.753	3.408	0.932291552819
3.753	3.457	0.945194591523
3.753	3.506	0.966279329543
3.753	3.556	0.986144901288
3.753	3.605	0.995412067306
3.753	3.654	1.01123511758
3.753	3.704	1.03361927441
3.753	3.753	1.08831458107
3.753	3.803	1.12292795324
3.753	3.852	1.13053578099
3.753	3.901	1.14630454335
3.753	3.951	1.16561175507
3.753	4	1.17646808601

3.803	0.1	1.74560466339
3.803	0.1494	1.70218674117
3.803	0.1987	1.65426115114
3.803	0.2481	1.59330392066
3.803	0.2975	1.5356909359
3.803	0.3468	1.47013809676
3.803	0.3962	1.41372402427
3.803	0.4456	1.33817031816
3.803	0.4949	1.27265252432
3.803	0.5443	1.21260827126
3.803	0.5937	1.15517595919
3.803	0.643	1.10323887717
3.803	0.6924	1.04313892292
3.803	0.7418	0.992947616979
3.803	0.7911	0.936332258235
3.803	0.8405	0.890274621776
3.803	0.8899	0.854305424374
3.803	0.9392	0.792666530416
3.803	0.9886	0.724256383962
3.803	1.038	0.683791857602
3.803	1.087	0.645244946727
3.803	1.137	0.594785303354
3.803	1.186	0.542558213717
3.803	1.235	0.512990165763
3.803	1.285	0.454969745869
3.803	1.334	0.432583687579
3.803	1.384	0.383242585559
3.803	1.433	0.34865051194
3.803	1.482	0.310526663783
3.803	1.532	0.282292331459
3.803	1.581	0.246192767994
3.803	1.63	0.222656408772
3.803	1.68	0.196309137636
3.803	1.729	0.172541479038
3.803	1.778	0.157400969219
3.803	1.828	0.152710812449
3.803	1.877	0.15679806277
3.803	1.927	0.168957129694
3.803	1.976	0.185384648113
3.803	2.025	0.200243421985
3.803	2.075	0.211647393661
3.803	2.124	0.235189965268
3.803	2.173	0.264360722003
3.803	2.223	0.297116666794
3.803	2.272	0.321840361012
3.803	2.322	0.353946175521
3.803	2.371	0.374480602974
3.803	2.42	0.399572669439
3.803	2.47	0.427346287949
3.803	2.519	0.447584500286
3.803	2.568	0.487518028877
3.803	2.618	0.505764126857
3.803	2.667	0.539515555025
3.803	2.716	0.564720663307
3.803	2.766	0.593636137079
3.803	2.815	0.610761336673
3.803	2.865	0.651545986757
3.803	2.914	0.665106587987
3.803	2.963	0.696493830369
3.803	3.013	0.720683869438
3.803	3.062	0.752841048265
3.803	3.111	0.773844008782
3.803	3.161	0.798259044474
3.803	3.21	0.819775536103
3.803	3.259	0.833482835373
3.803	3.309	0.862346323289
3.803	3.358	0.881299078808
3.803	3.408	0.912690198844
3.803	3.457	0.932291552819
3.803	3.506	0.945194591523
3.803	3.556	0.971563213809
3.803	3.605	0.986144901288
3.803	3.654	0.995412067306
3.803	3.704	1.01123511758
3.803	3.753	1.03361927441
3.803	3.803	1.07867006003
3.803	3.852	1.12292795324
3.803	3.901	1.12984086286
3.803	3.951	1.14630454335
3.803	4	1.16561175507

3.852	0.1	1.74560466339
3.852	0.1494	1.70218674117
3.852	0.1987	1.65706169152
3.852	0.2481	1.59747785215
3.852	0.2975	1.53731377859
3.852	0.3468	1.48436887523
3.852	0.3962	1.42006701066
3.852	0.4456	1.35056896618
3.852	0.4949	1.27569507484
3.852	0.5443	1.22467701522
3.852	0.5937	1.15749356338
3.852	0.643	1.1071284826
3.852	0.6924	1.05617675911
3.852	0.7418	1.00554076097
3.852	0.7911	0.957410492357
3.852	0.8405	0.89846251316
3.852	0.8899	0.866430578767
3.852	0.9392	0.804112551569
3.852	0.9886	0.742023667058
3.852	1.038	0.701741435091
3.852	1.087	0.654270994938
3.852	1.137	0.608298160167
3.852	1.186	0.549705724905
3.852	1.235	0.522711081013
3.852	1.285	0.464328682713
3.852	1.334	0.437427573308
3.852	1.384	0.397801315055
3.852	1.433	0.363709823285
3.852	1.482	0.323226517938
3.852	1.532	0.293773415432
3.852	1.581	0.261915117303
3.852	1.63	0.236342368964
3.852	1.68	0.208990343108
3.852	1.729	0.178220061512
3.852	1.778	0.164637744272
3.852	1.828	0.153254887918
3.852	1.877	0.154153411666
3.852	1.927	0.162986907836
3.852	1.976	0.17407772095
3.852	2.025	0.189667645239
3.852	2.075	0.205778873285
3.852	2.124	0.224377657598
3.852	2.173	0.254487276196
3.852	2.223	0.291482468375
3.852	2.272	0.303311350951
3.852	2.322	0.351526132009
3.852	2.371	0.362146128328
3.852	2.42	0.384663044692
3.852	2.47	0.408481211512
3.852	2.519	0.429501347049
3.852	2.568	0.479359409108
3.852	2.618	0.489277321046
3.852	2.667	0.507098857489
3.852	2.716	0.549391681222
3.852	2.766	0.57595774225
3.852	2.815	0.598016033372
3.852	2.865	0.616660878169
3.852	2.914	0.65655300375
3.852	2.963	0.670317282775
3.852	3.013	0.702468539864
3.852	3.062	0.725083834571
3.852	3.111	0.75441204809
3.852	3.161	0.773844008782
3.852	3.21	0.807462148609
3.852	3.259	0.822325549981
3.852	3.309	0.833482835373
3.852	3.358	0.866589616039
3.852	3.408	0.881299078808
3.852	3.457	0.916342204902
3.852	3.506	0.932291552819
3.852	3.556	0.946455603788
3.852	3.605	0.974660583278
3.852	3.654	0.986144901288
3.852	3.704	1.00119717881
3.852	3.753	1.01123511758
3.852	3.803	1.03361927441
3.852	3.852	1.07561444351
3.852	3.901	1.12292795324
3.852	3.951	1.12984086286
3.852	4	1.13591538054

3.901	0.1	1.74560466339
3.901	0.1494	1.70267249919
3.901	0.1987	1.65706169152
3.901	0.2481	1.60513350045
3.901	0.2975	1.53891452566
3.901	0.3468	1.48486725141
3.901	0.3962	1.42070036503
3.901	0.4456	1.35432267889
3.901	0.4949	1.29075847329
3.901	0.5443	1.22711399748
3.901	0.5937	1.15919522999
3.901	0.643	1.11979362496
3.901	0.6924	1.06128308639
3.901	0.7418	1.01082644767
3.901	0.7911	0.964092851778
3.901	0.8405	0.911394237856
3.901	0.8899	0.873086943875
3.901	0.9392	0.813762553867
3.901	0.9886	0.74486941315
3.901	1.038	0.705596147372
3.901	1.087	0.673433131652
3.901	1.137	0.624626054548
3.901	1.186	0.565450156311
3.901	1.235	0.536047882236
3.901	1.285	0.500215849348
3.901	1.334	0.443710402547
3.901	1.384	0.421048262072
3.901	1.433	0.374265217005
3.901	1.482	0.341678726138
3.901	1.532	0.30798111925
3.901	1.581	0.273498590028
3.901	1.63	0.240077407549
3.901	1.68	0.222656408772
3.901	1.729	0.195664433886
3.901	1.778	0.169592707758
3.901	1.828	0.155878730088
3.901	1.877	0.152710812449
3.901	1.927	0.15679806277
3.901	1.976	0.168957129694
3.901	2.025	0.185384648113
3.901	2.075	0.200243421985
3.901	2.124	0.211647393661
3.901	2.173	0.232770498923
3.901	2.223	0.259102931096
3.901	2.272	0.296194461532
3.901	2.322	0.317981459361
3.901	2.371	0.353946175521
3.901	2.42	0.370932089553
3.901	2.47	0.392548079901
3.901	2.519	0.415982529269
3.901	2.568	0.441374234983
3.901	2.618	0.48378037026
3.901	2.667	0.497463767364
3.901	2.716	0.521214366137
3.901	2.766	0.552039953065
3.901	2.815	0.587459908563
3.901	2.865	0.602719041227
3.901	2.914	0.622050663228
3.901	2.963	0.65655300375
3.901	3.013	0.673751305461
3.901	3.062	0.708526150591
3.901	3.111	0.72812109011
3.901	3.161	0.762066397907
3.901	3.21	0.776962943706
3.901	3.259	0.807462148609
3.901	3.309	0.822544973218
3.901	3.358	0.837603271961
3.901	3.408	0.874786276517
3.901	3.457	0.881299078808
3.901	3.506	0.916342204902
3.901	3.556	0.93686456073
3.901	3.605	0.951940566311
3.901	3.654	0.980256871608
3.901	3.704	0.986144901288
3.901	3.753	1.00119717881
3.901	3.803	1.01667356051
3.901	3.852	1.03361927441
3.901	3.901	1.08590302541
3.901	3.951	1.12292795324
3.901	4	1.12984086286

3.951	0.1	1.7487423046
3.951	0.1494	1.70340095326
3.951	0.1987	1.65706169152
3.951	0.2481	1.60513350045
3.951	0.2975	1.54594580099
3.951	0.3468	1.4969310471
3.951	0.3962	1.42605727856
3.951	0.4456	1.35820640769
3.951	0.4949	1.29325772589
3.951	0.5443	1.23315852166
3.951	0.5937	1.17844904728
3.951	0.643	1.12337494282
3.951	0.6924	1.07848933449
3.951	0.7418	1.02087912806
3.951	0.7911	0.97000276249
3.951	0.8405	0.922690555134
3.951	0.8899	0.881869117101
3.951	0.9392	0.833109452047
3.951	0.9886	0.748645801573
3.951	1.038	0.71827984628
3.951	1.087	0.676093601021
3.951	1.137	0.633022692199
3.951	1.186	0.577376870461
3.951	1.235	0.542558213717
3.951	1.285	0.512990165763
3.951	1.334	0.454969745869
3.951	1.384	0.432583687579
3.951	1.433	0.384718976345
3.951	1.482	0.356613378122
3.951	1.532	0.314948064476
3.951	1.581	0.288306105274
3.951	1.63	0.259752138681
3.951	1.68	0.234190782751
3.951	1.729	0.201060813292
3.951	1.778	0.175012866569
3.951	1.828	0.164637744272
3.951	1.877	0.151147964258
3.951	1.927	0.154153411666
3.951	1.976	0.162986907836
3.951	2.025	0.173371048735
3.951	2.075	0.189667645239
3.951	2.124	0.205778873285
3.951	2.173	0.224493059985
3.951	2.223	0.247577935135
3.951	2.272	0.28361487547
3.951	2.322	0.303311350951
3.951	2.371	0.34209858891
3.951	2.42	0.355231198504
3.951	2.47	0.382835387132
3.951	2.519	0.406815263429
3.951	2.568	0.427346287949
3.951	2.618	0.447584500286
3.951	2.667	0.487518028877
3.951	2.716	0.504674131344
3.951	2.766	0.536372818484
3.951	2.815	0.559151605305
3.951	2.865	0.593636137079
3.951	2.914	0.609372245911
3.951	2.963	0.65073398291
3.951	3.013	0.663975506681
3.951	3.062	0.695887711552
3.951	3.111	0.710266861003
3.951	3.161	0.739412191442
3.951	3.21	0.762066397907
3.951	3.259	0.77887905274
3.951	3.309	0.807641342353
3.951	3.358	0.822544973218
3.951	3.408	0.856213090935
3.951	3.457	0.874786276517
3.951	3.506	0.8952522466
3.951	3.556	0.91634933864
3.951	3.605	0.941136500538
3.951	3.654	0.953126506647
3.951	3.704	0.983505182882
3.951	3.753	0.986144901288
3.951	3.803	1.00119717881
3.951	3.852	1.01667356051
3.951	3.901	1.03361927441
3.951	3.951	1.06103270267
3.951	4	1.12292795324

4	0.1	1.7487423046
4	0.1494	1.69750091124
4	0.1987	1.65706169152
4	0.2481	1.60560501412
4	0.2975	1.5569928007
4	0.3468	1.49814645151
4	0.3962	1.43698005439
4	0.4456	1.36422443661
4	0.4949	1.31903600339
4	0.5443	1.24961300509
4	0.5937	1.18930702474
4	0.643	1.13462920675
4	0.6924	1.0872046749
4	0.7418	1.03172476419
4	0.7911	0.983050961196
4	0.8405	0.926923462449
4	0.8899	0.883872041263
4	0.9392	0.849143436875
4	0.9886	0.791357341606
4	1.038	0.724471767518
4	1.087	0.693107437162
4	1.137	0.651302579133
4	1.186	0.607125737644
4	1.235	0.549705724905
4	1.285	0.521748506873
4	1.334	0.464328682713
4	1.384	0.437427573308
4	1.433	0.409462559893
4	1.482	0.365749995681
4	1.532	0.331229901636
