i	speed	frequency	angle	area	area/speed2	normedArea/s2	difficulty	amplitude	time	errors	product	product_-2.0	product_-1.5	product_-1.0	product_-0.5	product_0.0	product_0.5	product_1.5	product_2.0
22	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.989502	3.0	7.958008	2.813580710768398	3.247915571276044	3.979004	5.302309602170489	7.958008	14.131419378954817	100.3753771868034	509.312512
23	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.789795	2.0	5.369385	2.3555026880123062	2.6393144034287612	3.1000158751327387	3.892054967270842	5.369385	8.463590449329468	40.022663653648024	144.973395
24	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	2.664551	2.0	7.993653	3.506746327286576	3.929270018616941	4.615137711358459	5.794283119070334	7.993653	12.600140460416574	59.58359949658564	215.828631
25	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.215942	1.0	2.431884	1.4460068778306387	1.553613675391477	1.7196016674590662	1.9850580474754667	2.431884	3.240660699151038	8.6368278807888	19.455072
0	5	1	0	0.0	0.0	0.0	3.0	4.5	1.5078129999999998	0.0	1.5078129999999998	1.5078129999999998	1.5078129999999998	1.5078129999999998	1.5078129999999998	1.5078129999999998	1.5078129999999998	1.5078129999999998	1.5078129999999998
1	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	3.0637209999999997	2.0	9.191163	4.032083591036822	4.517904544032789	5.306520432215727	6.662310787761721	9.191163	14.487737307909633	68.5096757514789	248.16140099999998
2	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	2.0317380000000003	1.0	4.0634760000000005	2.4161572854213986	2.5959592987268545	2.873311434788788	3.316866978245434	4.0634760000000005	5.414874630181154	14.431421404029201	32.507808000000004
3	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.139893	0.0	1.139893	1.139893	1.139893	1.139893	1.139893	1.139893	1.139893	1.139893	1.139893
4	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.5654299999999999	1.0	3.1308599999999998	1.8616204940387093	2.0001558099548165	2.213852336945714	2.5556066154960675	3.1308599999999998	4.172096595291559	11.11923880367913	25.046879999999998
5	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	0.9570313	0.0	0.9570313	0.9570313	0.9570313	0.9570313	0.9570313	0.9570313	0.9570313	0.9570313	0.9570313
6	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.057617	0.0	1.057617	1.057617	1.057617	1.057617	1.057617	1.057617	1.057617	1.057617	1.057617
7	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.590088	0.0	1.590088	1.590088	1.590088	1.590088	1.590088	1.590088	1.590088	1.590088	1.590088
8	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.382568	1.0	2.765136	1.644159702575082	1.7665123434823728	1.9552464165030454	2.257079477953768	2.765136	3.684743007070939	9.820371242613883	22.121088
9	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.0983889999999998	0.0	1.0983889999999998	1.0983889999999998	1.0983889999999998	1.0983889999999998	1.0983889999999998	1.0983889999999998	1.0983889999999998	1.0983889999999998	1.0983889999999998
10	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	0.765625	0.0	0.765625	0.765625	0.765625	0.765625	0.765625	0.765625	0.765625	0.765625	0.765625
11	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.282471	1.0	2.564942	1.5251236379846544	1.6386180293903678	1.8136878815501856	2.0936684308987674	2.564942	3.4179700738200753	9.109382922132053	20.519536
12	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.065674	0.0	1.065674	1.065674	1.065674	1.065674	1.065674	1.065674	1.065674	1.065674	1.065674
13	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.764893	2.0	5.294679	2.322729812941763	2.602592763646449	3.0568843459226587	3.8379035405460056	5.294679	8.34583376246354	39.46581531609923	142.956333
14	3	1	0	0.0	0.0	0.0	1.8	4.5	0.8994141	0.0	0.8994141	0.8994141	0.8994141	0.8994141	0.8994141	0.8994141	0.8994141	0.8994141	0.8994141
15	3	16	45	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.981689	2.0	5.945067	2.6080493946538117	2.922290162178539	3.432386032800361	4.309344095852311	5.945067	9.371019638529141	44.313718785187184	160.516809
16	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	1.8398439999999998	2.0	5.519532	2.421370876286565	2.713118971313466	3.186703286000753	4.000890593170421	5.519532	8.70026238013634	41.14183891852552	149.02736399999998
17	3	16	180	1.695271	0.18836340000000001	0.06622999	2.245274	4.5	0.8410645	0.0	0.8410645	0.8410645	0.8410645	0.8410645	0.8410645	0.8410645	0.8410645	0.8410645	0.8410645
18	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.9726560000000002	1.0	3.9453120000000004	2.345896550652808	2.5204700046902317	2.7897568690966605	3.2204140227911893	3.9453120000000004	5.257412583942729	14.01176235380085	31.562496000000003
19	5	16	180	4.709085	0.18836340000000001	0.06622999	3.7421230000000003	4.5	1.440674	1.0	2.881348	1.7132597711994302	1.8407545986411693	2.0374207097582966	2.3519390871346415	2.881348	3.8396038726260975	10.23309777138015	23.050784
20	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	2.1228029999999998	3.0	8.491211999999999	3.0020967928462934	3.465533042164069	4.2456059999999995	5.6575759815352376	8.491211999999999	15.078255489013541	107.10074773399464	543.4375679999999
21	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.6323239999999999	2.0	4.896972	2.148259197118664	2.4071003909735187	2.8272681024140596	3.549621455192024	4.896972	7.718940893572321	36.501361566982446	132.218244
22	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.639648	2.0	4.918944	2.1578981231895282	2.4179006997746453	2.839953642528694	3.5655480895721023	4.918944	7.753574656908843	36.665137859015516	132.811488
23	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.9731450000000001	2.0	5.919435	2.596804858287146	2.909690785008028	3.4175873907004926	4.2907644721298395	5.919435	9.330616733839458	44.12266135220924	159.824745
24	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	2.871826	7.0	22.974608	4.8298163772648275	5.990301064165815	8.122750555951352	12.49508390805923	22.974608	54.36510494348916	1029.1586730939093	11762.999296
25	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.4404299999999999	1.0	2.8808599999999998	1.7129696046633693	1.8404428389217125	2.037075641649077	2.3515407505662984	2.8808599999999998	3.8389535774552805	10.231364641014629	23.046879999999998
0	5	1	0	0.0	0.0	0.0	3.0	4.5	1.199463	1.0	2.398926	1.4264099337825087	1.5325583949942407	1.6962968421647198	1.958155636370045	2.398926	3.1967417888236453	8.519777654176412	19.191408
1	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	2.064453	1.0	4.128906	2.4550621961887122	2.637759377505638	2.919577431481823	3.370275096414853	4.128906	5.502064820809263	14.663795829881753	33.031248
2	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	0.7910156	0.0	0.7910156	0.7910156	0.7910156	0.7910156	0.7910156	0.7910156	0.7910156	0.7910156	0.7910156
3	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.431152	2.0	4.293456	1.8835019557849852	2.11044286473919	2.4788279773538138	3.1121565601197902	4.293456	6.767637857262293	32.00283559471653	115.923312
4	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.557373	2.0	4.6721189999999995	2.049618133773862	2.296574183306501	2.697449162335965	3.386634402567608	4.6721189999999995	7.36451227589952	34.825337964556155	126.147213
5	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.614746	3.0	10.458984	3.697809255360801	4.268643232493232	5.229492	6.968674986522695	10.458984	18.572523322642848	131.9205087492676	669.374976
6	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	0.848877	0.0	0.848877	0.848877	0.848877	0.848877	0.848877	0.848877	0.848877	0.848877	0.848877
7	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.2338869999999997	4.0	11.169434999999998	3.340440202835928	3.9462483719836863	4.995123186053072	6.971201414119826	11.169434999999998	21.754748183872444	211.85900116868112	1396.179375
8	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	3.003174	3.0	12.012696	4.247129400966258	4.902762398756756	6.006348	8.003891595579574	12.012696	21.331524804686424	151.5176777945441	768.812544
9	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	0.8571777	0.0	0.8571777	0.8571777	0.8571777	0.8571777	0.8571777	0.8571777	0.8571777	0.8571777	0.8571777
10	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	0.9245605	1.0	1.849121	1.0994939248504734	1.1813144348388176	1.30752599833445	1.5093699048991984	1.849121	2.464087001137746	6.567147038161386	14.792968
11	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	0.7741699000000001	0.0	0.7741699000000001	0.7741699000000001	0.7741699000000001	0.7741699000000001	0.7741699000000001	0.7741699000000001	0.7741699000000001	0.7741699000000001	0.7741699000000001
12	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.315674	0.0	1.315674	1.315674	1.315674	1.315674	1.315674	1.315674	1.315674	1.315674	1.315674
13	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.914063	2.0	5.742189	2.5190485734538863	2.8225657379588527	3.315254364887708	4.1622858521894015	5.742189	9.051229512997248	42.80149383638489	155.039103
14	3	1	0	0.0	0.0	0.0	1.8	4.5	0.890625	0.0	0.890625	0.890625	0.890625	0.890625	0.890625	0.890625	0.890625	0.890625	0.890625
15	3	16	45	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.1828610000000002	0.0	1.1828610000000002	1.1828610000000002	1.1828610000000002	1.1828610000000002	1.1828610000000002	1.1828610000000002	1.1828610000000002	1.1828610000000002	1.1828610000000002
16	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	0.9650879000000001	0.0	0.9650879000000001	0.9650879000000001	0.9650879000000001	0.9650879000000001	0.9650879000000001	0.9650879000000001	0.9650879000000001	0.9650879000000001	0.9650879000000001
17	3	16	180	1.695271	0.18836340000000001	0.06622999	2.245274	4.5	1.48291	2.0	4.448729999999999	1.9516193145473804	2.186767602987238	2.5684754630519637	3.2247085456801496	4.448729999999999	7.012391314767982	33.16022681850781	120.11570999999999
18	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.547607	2.0	4.642821	2.036765354963368	2.2821727884741962	2.6805339541492472	3.3653974403398856	4.642821	7.318330772247899	34.60695466745145	125.356167
19	5	16	180	4.709085	0.18836340000000001	0.06622999	3.7421230000000003	4.5	1.5654299999999999	1.0	3.1308599999999998	1.8616204940387093	2.0001558099548165	2.213852336945714	2.5556066154960675	3.1308599999999998	4.172096595291559	11.11923880367913	25.046879999999998
20	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.2158200000000001	0.0	1.2158200000000001	1.2158200000000001	1.2158200000000001	1.2158200000000001	1.2158200000000001	1.2158200000000001	1.2158200000000001	1.2158200000000001	1.2158200000000001
21	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	3.322021	4.0	16.610105	4.9675800535413	5.868479454397478	7.428264778681829	10.366897471956174	16.610105	32.35156044891086	315.0562454239553	2076.263125
22	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	0.7990723000000001	0.0	0.7990723000000001	0.7990723000000001	0.7990723000000001	0.7990723000000001	0.7990723000000001	0.7990723000000001	0.7990723000000001	0.7990723000000001	0.7990723000000001
23	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	0.7910156	0.0	0.7910156	0.7910156	0.7910156	0.7910156	0.7910156	0.7910156	0.7910156	0.7910156	0.7910156
24	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	2.064941	1.0	4.129882	2.455642529260834	2.6383828969445515	2.920267567700262	3.371071769551539	4.129882	5.503365411150897	14.667262090612796	33.039056
25	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.516357	2.0	4.549071	1.9956380420586024	2.236090094586266	2.6264073664127197	3.2974417707088866	4.549071	7.17055563512798	33.908154950625494	122.824917
0	5	1	0	0.0	0.0	0.0	3.0	4.5	1.647705	1.0	3.29541	1.9594625094255584	2.1052788874888058	2.3302067577899606	2.6899227677928415	3.29541	4.391371329631397	11.703637577544907	26.36328
1	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	0.9736328000000002	0.0	0.9736328000000002	0.9736328000000002	0.9736328000000002	0.9736328000000002	0.9736328000000002	0.9736328000000002	0.9736328000000002	0.9736328000000002	0.9736328000000002
2	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	0.9665527	0.0	0.9665527	0.9665527	0.9665527	0.9665527	0.9665527	0.9665527	0.9665527	0.9665527	0.9665527
3	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.4064940000000001	1.0	2.8129880000000003	1.6726126720086372	1.7970826838418774	1.9890828901963842	2.2961393170282456	2.8129880000000003	3.748509245828946	9.99031746034117	22.503904000000002
4	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.423096	1.0	2.846192	1.692355888531912	1.81829512180261	2.012561663758902	2.3232425289447574	2.846192	3.7927559688858885	10.108241355129618	22.769536
5	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.373779	0.0	1.373779	1.373779	1.373779	1.373779	1.373779	1.373779	1.373779	1.373779	1.373779
6	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.115723	0.0	1.115723	1.115723	1.115723	1.115723	1.115723	1.115723	1.115723	1.115723	1.115723
7	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.340088	1.0	2.680176	1.5936421843297663	1.7122354874064827	1.8951706243734363	2.187729734416035	2.680176	3.5715276838894585	9.518636087173977	21.441408
8	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	0.9414063	0.0	0.9414063	0.9414063	0.9414063	0.9414063	0.9414063	0.9414063	0.9414063	0.9414063	0.9414063
9	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	2.0478520000000002	1.0	4.0957040000000005	2.4353201688725523	2.616548217248674	2.896100072132868	3.3431735170252606	4.0957040000000005	5.457820762896463	14.545879038086609	32.765632000000004
10	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	4.179199	6.0	29.254392999999997	6.797787140070824	8.315346075199505	11.057121233449825	16.545031799236128	29.254392999999997	65.5001298664492	1026.576387609614	10034.256798999999
11	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	0.8823242	0.0	0.8823242	0.8823242	0.8823242	0.8823242	0.8823242	0.8823242	0.8823242	0.8823242	0.8823242
12	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	0.9162598	1.0	1.8325196	1.0896226733509702	1.1707085991695816	1.2957870358172596	1.495818788699018	1.8325196	2.441964439152517	6.508187221665152	14.6601568
13	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.665039	1.0	3.330078	1.9800762255570155	2.1274266046079084	2.354720735680136	2.7182209894143825	3.330078	4.43756893820079	11.826760863429918	26.640624
14	3	1	0	0.0	0.0	0.0	1.8	4.5	0.8574219000000001	1.0	1.7148438000000001	1.0196522240391517	1.0955311926227924	1.212577679655708	1.399764333065808	1.7148438000000001	2.285152954599324	6.090262012101651	13.718750400000001
15	3	16	45	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.032227	0.0	1.032227	1.032227	1.032227	1.032227	1.032227	1.032227	1.032227	1.032227	1.032227
16	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	1.016357	0.0	1.016357	1.016357	1.016357	1.016357	1.016357	1.016357	1.016357	1.016357	1.016357
17	3	16	180	1.695271	0.18836340000000001	0.06622999	2.245274	4.5	0.8234863000000001	0.0	0.8234863000000001	0.8234863000000001	0.8234863000000001	0.8234863000000001	0.8234863000000001	0.8234863000000001	0.8234863000000001	0.8234863000000001	0.8234863000000001
18	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.307129	0.0	1.307129	1.307129	1.307129	1.307129	1.307129	1.307129	1.307129	1.307129	1.307129
19	5	16	180	4.709085	0.18836340000000001	0.06622999	3.7421230000000003	4.5	0.7666016	0.0	0.7666016	0.7666016	0.7666016	0.7666016	0.7666016	0.7666016	0.7666016	0.7666016	0.7666016
20	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.091064	0.0	1.091064	1.091064	1.091064	1.091064	1.091064	1.091064	1.091064	1.091064	1.091064
21	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.889404	2.0	5.6682120000000005	2.486595504368491	2.786202437204213	3.272543724023867	4.1086628487516155	5.6682120000000005	8.934621925597565	42.25007936543414	153.04172400000002
22	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.7231450000000001	2.0	5.169435	2.2677863550490227	2.541029233904583	2.9845746888082734	3.7471191150818473	5.169435	8.148415636880104	38.53226361760164	139.574745
23	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.049072	0.0	1.049072	1.049072	1.049072	1.049072	1.049072	1.049072	1.049072	1.049072	1.049072
24	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.140625	1.0	2.28125	1.3564393655499787	1.4573808606770746	1.6130873445818117	1.862101017484143	2.28125	3.039930037756038	8.10185173431358	18.25
25	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.690186	2.0	5.070558	2.224409871656121	2.492426369653309	2.92748802624161	3.675447085790068	5.070558	7.99255897306137	37.79524794186191	136.905066
0	5	1	0	0.0	0.0	0.0	3.0	4.5	1.340332	1.0	2.680664	1.5939323508658272	1.7125472471259395	1.8955156924826555	2.1881280709843782	2.680664	3.572177979060275	9.5203692175395	21.445312
1	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	0.765625	0.0	0.765625	0.765625	0.765625	0.765625	0.765625	0.765625	0.765625	0.765625	0.765625
2	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	2.414551	2.0	7.243653	3.1777278240484534	3.560608467513496	4.182125009466239	5.250637762022342	7.243653	11.41793936345722	53.99320176197804	195.578631
3	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	0.8493652	0.0	0.8493652	0.8493652	0.8493652	0.8493652	0.8493652	0.8493652	0.8493652	0.8493652	0.8493652
4	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.232422	0.0	1.232422	1.232422	1.232422	1.232422	1.232422	1.232422	1.232422	1.232422	1.232422
5	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.25708	1.0	2.51416	1.4949284801276206	1.6061758530103556	1.7777795849879705	2.0522169398873134	2.51416	3.350299398893028	8.929030819218337	20.11328
6	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.8564450000000001	3.0	7.4257800000000005	2.625409696799721	3.030696436956362	3.7128900000000002	4.947693517976555	7.4257800000000005	13.186316399261612	93.66231705298877	475.24992000000003
7	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.374268	1.0	2.748536	1.6342892835205596	1.7559074022057748	1.9435084439353487	2.2435295045224315	2.748536	3.6626223106866105	9.76141639821296	21.988288
8	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	0.8986815999999999	0.0	0.8986815999999999	0.8986815999999999	0.8986815999999999	0.8986815999999999	0.8986815999999999	0.8986815999999999	0.8986815999999999	0.8986815999999999	0.8986815999999999
9	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.897705	0.0	1.897705	1.897705	1.897705	1.897705	1.897705	1.897705	1.897705	1.897705	1.897705
10	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	0.9829101999999998	0.0	0.9829101999999998	0.9829101999999998	0.9829101999999998	0.9829101999999998	0.9829101999999998	0.9829101999999998	0.9829101999999998	0.9829101999999998	0.9829101999999998
11	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.091797	0.0	1.091797	1.091797	1.091797	1.091797	1.091797	1.091797	1.091797	1.091797	1.091797
12	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	0.998291	0.0	0.998291	0.998291	0.998291	0.998291	0.998291	0.998291	0.998291	0.998291	0.998291
13	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.8642580000000002	1.0	3.7285160000000004	2.216988877800743	2.38196947161786	2.636458947362542	3.0434513697779324	3.7285160000000004	4.968516289163394	13.241812085924796	29.828128000000003
