Frequency	Angle	Speed	Area	Stdev
32	80	1.0	2.94714020707	0.623394975236
40	80	1.0	2.69652362011	0.608151912087
48	80	1.0	2.45920657655	0.53595905696
56	80	1.0	2.3215493514	0.483605067707
64	80	1.0	2.19832383547	0.519119269657
80	80	1.0	1.98411071407	0.421056797494
96	80	1.0	1.82969812009	0.383214808432
112	80	1.0	1.70459297175	0.400566326061
128	80	1.0	1.56907963612	0.343332760032
160	80	1.0	1.49319064718	0.329921947541
192	80	1.0	1.38476494788	0.298314613707
224	80	1.0	1.28852958339	0.295877250915
256	80	1.0	1.11241385692	0.237229787282
320	80	1.0	1.16283480989	0.260497493843
384	80	1.0	1.00363112841	0.219538230526
512	80	1.0	0.825223279233	0.165498051536
1024	80	1.0	0.586014049886	0.122937479389
2048	80	1.0	0.419502456561	0.0938954780002
4096	80	1.0	0.302418167067	0.0649847604512

0.5	96	1.0	9.05510579869	0.636836133676
1	96	1.0	8.25833898726	0.982699003238
2	96	1.0	7.030312123	1.18038029128
4	96	1.0	5.74516496232	1.05397897411
6	96	1.0	4.97089818457	1.09916742387
8	96	1.0	4.34086766338	0.860408312341
10	96	1.0	3.9505149297	0.80163313446
12	96	1.0	3.79287510474	0.786499611424
16	96	1.0	3.29450024956	0.647330364808
20	96	1.0	2.95875915033	0.619012626424
24	96	1.0	2.80675973843	0.629006386184
32	96	1.0	2.5197062497	0.551793007794
40	96	1.0	2.32182503728	0.56305638833
48	96	1.0	1.9869744476	0.394994118843
56	96	1.0	1.93042340802	0.390024824965
64	96	1.0	1.80998995923	0.371081855136
80	96	1.0	1.68764924926	0.373732106423
96	96	1.0	1.4971819088	0.292799587796
112	96	1.0	1.38833430029	0.319682963603
128	96	1.0	1.29245674577	0.292739733473
160	96	1.0	1.25796765231	0.260859134749
192	96	1.0	1.181004405	0.252545551667
224	96	1.0	1.0523113868	0.232897786641
256	96	1.0	0.951880657823	0.203550748676
320	96	1.0	0.958946743839	0.21073173796
384	96	1.0	0.836737825253	0.181761351202
512	96	1.0	0.698931265164	0.148956698619
1024	96	1.0	0.475460091958	0.108493240264
2048	96	1.0	0.349540016244	0.0731916801404
4096	96	1.0	0.25310312345	0.0499841162693

0.5	112	1.0	8.75214551737	0.767980861097
1	112	1.0	7.87529913386	1.03820203038
2	112	1.0	6.46039030696	1.07821403676
4	112	1.0	5.17471043333	1.10657753226
6	112	1.0	4.44763018039	0.957091698832
8	112	1.0	3.84288039124	0.830300845827
10	112	1.0	3.51184151183	0.788684199914
12	112	1.0	3.28807612916	0.761430637347
16	112	1.0	2.90155386374	0.610320843118
20	112	1.0	2.62665557987	0.598953860206
24	112	1.0	2.42799052304	0.521370647955
32	112	1.0	2.16586474904	0.501588231738
40	112	1.0	1.93769796275	0.442045052908
48	112	1.0	1.76043703082	0.396609331983
56	112	1.0	1.6131492888	0.329001168952
64	112	1.0	1.53389538375	0.318773467581
80	112	1.0	1.41761056203	0.292501125806
96	112	1.0	1.31451089499	0.280314859592
112	112	1.0	1.22437581466	0.265723071737
